Arrestee Type,Arrest Year,Arrest Date,Arrest Hour,CCN,Arrest Number#,Age,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location PSA,Arrest Location District,Arrest Block GEOX,Arrest Block GEOY,Arrest Latitude,Arrest Longitude,Offense Location PSA,Offense Location District,Offense Block GEOX,Offense Block GEOY,Offense Latitude,Offense Longitude
Adult Arrest,2021,6/9/21,1,13513b9f94aa2a2fe9c48ff2d03d874d1a548438,29f805e547235d9b3772f065606a32687e91fa8c,28,502,5D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,704,7D,402100,131400,38.85,-76.976,704,7D,402100,131400,38.85,-76.976
Adult Arrest,2021,6/9/21,1,dbec1171306527d776315a1526f06ddebad5ab30,a1a1a9116de04718e900af7ce3c115d12a717537,28,604,6D,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property Less Than $1000,303,3D,396400,139200,38.921,-77.041,303,3D,396400,139400,38.922,-77.042
Adult Arrest,2021,6/9/21,2,4fdcbcce57ad91981a8a081e81fe8e930518793c,9b9512699e96de9f0d3fe2a9d7389c86976f25cd,31,607,6D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,704,7D,402200,131300,38.849,-76.975,704,7D,402200,131300,38.849,-76.975
Adult Arrest,2021,6/9/21,2,4d474d8a840c4ff90426ea1107de9fa82ad0f4bd,6b81c8f5c9aad99c7975db84e220df188d2a13b6,45,308,3D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,102,1D,399100,136400,38.895,-77.011,102,1D,399100,136400,38.895,-77.011
Adult Arrest,2021,6/9/21,2,62edd8c5b00d6ef1377fc05089988f6398bcbc39,6a5533a3e602709aedb53b16578e06dcdf0f7839,36,706,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,706,7D,400200,128900,38.828,-76.998,706,7D,400200,128900,38.828,-76.998
Adult Arrest,2021,6/9/21,2,4d474d8a840c4ff90426ea1107de9fa82ad0f4bd,8ca994190e5c4883e031a0b6fc869cf40e726c59,29,101,1D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,102,1D,399100,136400,38.895,-77.011,102,1D,399100,136400,38.895,-77.011
Adult Arrest,2021,6/9/21,6,d0f2a7a6fe6f5c72543e62f61940d8e64b984183,6609a8aec81c056c14d5279d1ad61607c2f25869,27,503,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,503,5D,404200,139700,38.925,-76.952,503,5D,404200,139700,38.925,-76.952
Adult Arrest,2021,6/9/21,7,13d6a37bb4e27003920efd05fdafeb7e759a4f84,8ed7e33b0280cd638ef79420b37ab5707060bd59,32,503,5D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Fug),Parole Violation (Warrant),503,5D,402500,138500,38.915,-76.971,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,6/9/21,7,b695993fd625499d0f2d61e37b569c6021352e58,23b907b7eac5e9d656ee9f5578f0bd65fa6e5f09,23,104,1D,BLACK,UNKNOWN,MALE,Weapon Violations,Possession Of Unregistered Firearm/unlawful Possession Of A Firearm Or Destructive Device,104,1D,400900,137200,38.902,-76.99,104,1D,400900,137200,38.902,-76.99
Adult Arrest,2021,6/9/21,7,f1e8a6d8d6b79db1fbef4d4ca0e2786e5065b464,c09c63073d0c1d9cd5b443b14d2031e607b100c9,29,702,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,604,6D,405600,134900,38.882,-76.936,604,6D,405600,134900,38.882,-76.936
Adult Arrest,2021,6/9/21,8,2c23309e7f738ce8bc3fd373d96e97796e938179,ecbdc6fe0348d4deff907f28548053655a3f2311,45,NA,,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,NA,,NA,NA,NA,NA,602,6D,405200,136100,38.893,-76.94
Adult Arrest,2021,6/9/21,8,b176e0906529d111c0df8583e1ea0865a9c50a3e,9ea0637a181d6a7705535f30544569a5aa9c8f21,71,107,1D,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,107,1D,402200,135200,38.884,-76.975,107,1D,402200,135200,38.884,-76.975
Adult Arrest,2021,6/9/21,8,5c8271e2b0f7e31950deddd3c47a99b86ca055a9,7670aa57951a59d0fc5177e996abdbdb7a6b0353,33,107,1D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Fug),Parole Violation (Warrant),702,7D,402600,131700,38.853,-76.97,501,5D,399400,137200,38.903,-77.007
Adult Arrest,2021,6/9/21,8,8395a2319b7553873e48a185553a33ee1695e10b,fac8181e67a1f54d231eb99d7ce29f677812311e,23,NA,,BLACK,UNKNOWN,MALE,Property Crimes,Unlawful Entry Of A Motor Vehicle,503,5D,402100,140300,38.93,-76.975,503,5D,402600,140500,38.932,-76.971
Adult Arrest,2021,6/9/21,9,c5ef913ea78b5c781da2dd471190e9428a53c42f,eb02a9986d40f536abb85c301e232f1732b8f49a,25,607,6D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss W/i To Dist A Controlled Substance,607,6D,401900,133700,38.871,-76.978,607,6D,401900,133700,38.871,-76.978
Adult Arrest,2021,6/9/21,9,733eae488fb3826113e697b988327d9cb61056f9,403336c3ffd58265f3efb3a04c6408660f81469c,27,NA,,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,102,1D,398400,136200,38.894,-77.019,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,6/9/21,9,86515663f2cc96d540bfd2607bcc35f24cb223a4,18707c5b873a55a223c570805476cdcf2641338e,47,707,7D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Failure To Appear (USAO),406,4D,399200,144500,38.968,-77.009,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,6/9/21,9,132562d4161731e626a3b40087a301f8358c6ead,e95e0560cdd35022332901906e966fc8e8e8595c,51,704,7D,WHITE,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),505,5D,400900,139200,38.921,-76.99,505,5D,400800,139200,38.921,-76.991
Adult Arrest,2021,6/9/21,10,1b18fd689c1062e5bcbebca881f3f5e09ba5bf35,c0d745e9ddc848c11185f386ef51a6caf66a0fa3,51,703,7D,BLACK,NOT HISPANIC,FEMALE,Traffic Violations,No Permit,608,6D,405300,136000,38.892,-76.939,604,6D,405400,135600,38.889,-76.937
Adult Arrest,2021,6/9/21,11,136101d26bf6c76f1d4d93fc1dde198e563595b5,26df7e07d27b9e5fce28cca81351c44909fd3b0b,42,702,7D,BLACK,NOT HISPANIC,MALE,Theft from Auto,Theft (theft Of Motor Vehicle Parts Or Accessories),503,5D,404200,139700,38.925,-76.952,503,5D,404200,139700,38.925,-76.952
Adult Arrest,2021,6/9/21,11,7697e2e3db6f7de4ee6da22d94e56966dd1ed990,dd99c2611d980b5f5eb8a6bd670ba3fee4aa2223,59,NA,,BLACK,NOT HISPANIC,MALE,Liquor Law Violations,Possession Of An Open Container Of Alcohol (poca),306,3D,398100,138600,38.915,-77.021,306,3D,398100,138600,38.915,-77.021
Adult Arrest,2021,6/9/21,11,aea167d3a8dfd0ba05ee4f37d732199b36467bec,6823f7ba94c869098e9bcf5b2e5365ba152490ed,25,NA,,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,301,3D,396700,138900,38.918,-77.038,107,1D,402300,134900,38.882,-76.974
Adult Arrest,2021,6/9/21,11,a05a873f0154f37b8cb1bc85b8b046505558e8b5,2717eb0119f784a26209b51e602bcad51519fcbb,27,708,7D,BLACK,UNKNOWN,FEMALE,Damage to Property,Destruction Of Property Less Than $1000,608,6D,NA,NA,38.897,-76.917,704,7D,402400,130900,38.846,-76.973
Adult Arrest,2021,6/9/21,11,0c31ef36f5b8f0f1af0aae372113458c4d809b9e,bbd01e9305c7e2e5cdc28ad2399687d7f50f5cd9,30,704,7D,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property Less Than $1000,608,6D,407200,136600,38.897,-76.917,608,6D,407200,136600,38.897,-76.917
Adult Arrest,2021,6/9/21,11,2f97757a19c68073e1e3481025a14166475deed2,2bd2edaf007b18ff6c049675a3da713c4e1a32c3,31,707,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,707,7D,399300,129500,38.833,-77.008,707,7D,399300,129500,38.833,-77.008
Adult Arrest,2021,6/9/21,13,08eb5dbc43950ccdc0df049e1e095083f5ca8371,1de8fa0b3770fcde4dcfc50a9cb277828cd5a525,44,NA,,BLACK,UNKNOWN,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,308,3D,399200,138200,38.912,-77.009,308,3D,399200,138200,38.912,-77.009
Adult Arrest,2021,6/9/21,13,762353dce6ebdaf2c7b07ee9edbe88c0f43fc300,6e299378b3f0704d0bcc1b9cc927ecbf57d028c1,42,302,3D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,703,7D,401100,131900,38.855,-76.987,703,7D,401100,131900,38.855,-76.987
Adult Arrest,2021,6/9/21,13,762353dce6ebdaf2c7b07ee9edbe88c0f43fc300,ac04600af9610d9376d4083da180f03c35bd8db4,21,703,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,703,7D,401100,131900,38.855,-76.987,703,7D,401100,131900,38.855,-76.987
Adult Arrest,2021,6/9/21,14,aae1c44b35f7c273c92080607c1deb27945770ba,44a7eb9366d3d08e2102a7324bbe914331ee83e5,55,603,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,603,6D,404000,135800,38.89,-76.954,603,6D,404200,136000,38.892,-76.952
Adult Arrest,2021,6/9/21,14,66806390a60837e34eea5fd201f25b574d6f32f8,810b7c125e2e43a33f4a3dc722a3932ff1bd61db,39,706,7D,BLACK,NOT HISPANIC,FEMALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),704,7D,401700,131000,38.846,-76.98,704,7D,401700,131000,38.846,-76.98
Adult Arrest,2021,6/9/21,15,b4e68e6b0e6f1adc0b3dcc15194df1e3a33381b0,5854a214a8762bdad556378d669bd448bb88ef4f,21,702,7D,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property Less Than $1000,702,7D,402500,131900,38.855,-76.971,702,7D,402500,131900,38.855,-76.971
Adult Arrest,2021,6/9/21,15,e926b76259c544b8ee15f42cf013a6c2efa20826,cab38f71194961c46377b16f55f4fc0a9fa339a2,27,NA,,BLACK,NOT HISPANIC,MALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),101,1D,398100,136500,38.896,-77.022,101,1D,398200,136900,38.9,-77.021
Adult Arrest,2021,6/9/21,16,4c672c7e446b7db1b8a4049e09032f6376232734,6e8eb2d3c1847741fda56139cfefe2b2d21e4d7b,29,705,7D,BLACK,NOT HISPANIC,MALE,Traffic Violations,Counterfeit Tags,603,6D,404600,135200,38.885,-76.947,603,6D,404600,135100,38.883,-76.947
Adult Arrest,2021,6/9/21,16,321f978cae6b854c1318365ca59bf389f52e39a9,a987a0bd70b208fd6a7938baa1e572a555d44632,27,NA,,BLACK,NOT HISPANIC,MALE,Assault on a Police Officer,Assault On A Police Officer (aggravated Assault),208,2D,396100,138000,38.909,-77.044,208,2D,396100,138000,38.909,-77.044
Adult Arrest,2021,6/9/21,16,7cff3ecc3eb1f133dfe1bad10f297815af558962,6b2a6df8c1d887f3d6f2705a551bf21dfaf7f6b2,33,NA,,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,506,5D,401300,138100,38.91,-76.985,506,5D,401200,138300,38.913,-76.986
Adult Arrest,2021,6/9/21,17,63e7a8f05dc1f94d7dad54f4207d6351dac3f05e,3d63f2c28da2ea4d9c99ccb1c12b8bc29bc22dde,30,405,4D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Threat To Kidnap Or Injure A Person,405,4D,399900,141600,38.942,-77.002,405,4D,399900,141600,38.942,-77.002
Adult Arrest,2021,6/9/21,17,5c106aef473cb08337162eaa214fcf978f88f203,34199bfe8c111f7941ceb32233aac0187acde842,35,NA,,BLACK,NOT HISPANIC,MALE,Property Crimes,Unauthorized Use Of A Vehicle,507,5D,401800,136700,38.898,-76.979,507,5D,401800,136700,38.898,-76.979
Adult Arrest,2021,6/9/21,17,ab9800f2f4a7c73863c1d71f01eee55f247b8f06,acaad0577000f1c65cceb9e085ba746bf7a3d90f,30,604,6D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,604,6D,406300,135500,38.887,-76.927,604,6D,406300,135500,38.887,-76.927
Adult Arrest,2021,6/9/21,17,caa4aed17be71f68dcd49cfcc89b6ec7231c7335,f5b11d29093ea958ff116926b026ca36819b6766,53,107,1D,BLACK,NOT HISPANIC,FEMALE,Theft,Theft Second Degree (theft From Building),106,1D,401200,134700,38.88,-76.987,106,1D,401200,134700,38.88,-76.987
Adult Arrest,2021,6/9/21,17,a24c91c71388deda549a05debcbf00e680826fd6,e72702d6b1ea4d2d7a62d10435cf128f746b45de,57,NA,,BLACK,NOT HISPANIC,FEMALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,606,6D,404200,132700,38.862,-76.952,606,6D,404200,132700,38.862,-76.952
Adult Arrest,2021,6/9/21,17,63e7a8f05dc1f94d7dad54f4207d6351dac3f05e,aea20cda50f2a022518247765c85455d15175a28,21,405,4D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,405,4D,399900,141600,38.942,-77.002,405,4D,399900,141600,38.942,-77.002
Adult Arrest,2021,6/9/21,17,bf8f88e474eeaf103e8ec0348e312fb6bbc56b9e,d8e2454fa6ddde4e668d4b90c884d69083da1295,43,402,4D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Contempt - Felony,402,4D,397700,144100,38.965,-77.026,402,4D,397600,144200,38.966,-77.028
Adult Arrest,2021,6/9/21,17,0ea1db638083c8bbe68f2386238db9a5cbf152da,827a0d1f3040b4a1c8780ad2e523c0b848fb2f0d,33,503,5D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,504,5D,400700,140300,38.931,-76.992,504,5D,400700,140300,38.931,-76.992
Adult Arrest,2021,6/9/21,18,b1eff1a3bf6f6d9709a096c1a7a63be4e25f7417,3333fa4abd937b729a5db473c006aec1d8b8e165,23,708,7D,BLACK,UNKNOWN,MALE,Other Crimes,Unlawful Entry,106,1D,400900,134900,38.882,-76.989,106,1D,401000,134700,38.88,-76.989
Adult Arrest,2021,6/9/21,18,4eb8b48b0173d7b6002cb59e1152f8fad417b92c,cd057ea5b92b09eb7d990b11199a51a2769830eb,20,604,6D,BLACK,NOT HISPANIC,FEMALE,Traffic Violations,No Permit,604,6D,406000,134600,38.879,-76.931,604,6D,406000,134600,38.879,-76.931
Adult Arrest,2021,6/9/21,19,103910f569e75ec5a06d1ba626548dbc00bfa0b0,1313185973d47385bb0b150d43a60e72dc176945,18,NA,,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,507,5D,402500,136500,38.897,-76.971,507,5D,402500,136500,38.897,-76.971
Adult Arrest,2021,6/9/21,20,4517ae7716e1afd02db5bb9b35be80cfa1933c7b,ef7cb4df748cb88bcfac42f02c075437cdb90f89,31,406,4D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,406,4D,NA,NA,NA,NA,406,4D,400100,143000,38.955,-76.999
Adult Arrest,2021,6/9/21,20,d82effbd40e6c0a13ab3d45707a4d0fd494640ef,7d3cc68539761ef7f475fb94814925f92bceab56,20,706,7D,BLACK,NOT HISPANIC,MALE,Traffic Violations,"Loaning Registration, Misuse Of Temporary Tags",603,6D,404200,135600,38.888,-76.952,603,6D,404200,135600,38.888,-76.952
Adult Arrest,2021,6/9/21,20,077d8226cfa20a6bac0c52bfd2ac02d788693b5d,e3a422ed9bca5c93c692ec8a98d6b357b881d579,44,505,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,503,5D,402300,138600,38.915,-76.974,507,5D,401600,136800,38.899,-76.981
Adult Arrest,2021,6/9/21,21,f65c4851b37d9c1d6e0a57cbd276b645ee0ef6cf,3e1bd84ac2049ff75655cb786b3cbd662ee8e2e2,52,NA,,BLACK,NOT HISPANIC,FEMALE,Robbery,Robbery,404,4D,397100,141000,38.937,-77.033,404,4D,397100,141000,38.937,-77.033
Adult Arrest,2021,6/9/21,22,722a4c6b6bcf86bee63f79ff5c015241b1635e8a,838c995e98e57b1d4bc5ff8ce63f46f60c82d960,25,701,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,706,7D,401400,129800,38.836,-76.984,706,7D,401400,129800,38.836,-76.984
Adult Arrest,2021,6/9/21,22,f6d9995d8bfc4f9226f7e119a0ee6906d52da2ea,1add79db1c357ed1b05942b8b787d501e06e5660,55,704,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,704,7D,401600,131600,38.852,-76.981,704,7D,401600,131600,38.852,-76.981
Adult Arrest,2021,6/9/21,23,03c82f6db0aecaeba69f32d6bfb1f232636e64e8,53befbfcb69e68791e150bba6b34b66e7ceb43cc,36,702,7D,BLACK,UNKNOWN,MALE,Offenses Against Family & Children,Contempt Of Cpo/tpo,702,7D,402600,131400,38.851,-76.97,702,7D,402600,131400,38.851,-76.97
Adult Arrest,2021,6/9/21,23,d9159d86262d70bec1b507959acab728bc337248,4979b9c08b39d26f33bf7717facc5f44d109d775,43,102,1D,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Deface Private/public Property,102,1D,399200,137600,38.906,-77.009,102,1D,399200,137600,38.906,-77.009
Adult Arrest,2021,6/9/21,23,48fb5b3c2dd9686e0aa741541c6cc4df2bf17bad,37283689657ca711495ee0d3c00bb5182708f776,61,405,4D,BLACK,NOT HISPANIC,MALE,Offenses Against Family & Children,Contempt Of Cpo/tpo,405,4D,399200,142800,38.953,-77.009,405,4D,399200,142800,38.953,-77.009
Adult Arrest,2021,6/9/21,23,8c7325f898ba30a82701d86c9000c35cdda8ca63,c3bc663247e725bd475e3e066ee3f63e0aa75ea2,53,603,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,603,6D,403900,135900,38.891,-76.955,603,6D,403900,135900,38.891,-76.955
Adult Arrest,2021,7/1/21,0,c2bb75b1975130eb92f351357fc9f69a0b8a911c,a342b3bafef771d8f7ee9064e576b9c214abda5d,25,604,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,604,6D,405900,134800,38.881,-76.932,604,6D,405900,134800,38.881,-76.932
Adult Arrest,2021,7/1/21,1,c2bb75b1975130eb92f351357fc9f69a0b8a911c,ecfa9694f847a4703b613337cc674e341984b1ba,49,NA,,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,604,6D,405900,134800,38.881,-76.932,604,6D,405900,134800,38.881,-76.932
Adult Arrest,2021,7/1/21,2,2796966492494d8a449b828ca81b66faf867d0ca,80ccf77757ae81323c2544c9bd8fbc742e2c0b2c,19,505,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,505,5D,401200,139400,38.923,-76.987,505,5D,401200,139400,38.923,-76.987
Adult Arrest,2021,7/1/21,3,43c53eb6531f16fbf098a07a81016a98fa665397,d44f23b3c16d8d075a40110e74b4102b70f70b26,51,507,5D,WHITE,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,607,6D,401800,133200,38.867,-76.979,607,6D,401800,133200,38.867,-76.979
Adult Arrest,2021,7/1/21,5,716accdb8f3d317ff13c8f8b5d88bc7ba212311e,b0f2649ea22666d9cd6848c754e75a374dc4f8ac,27,NA,,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,101,1D,398600,137300,38.903,-77.016,101,1D,398600,137300,38.903,-77.016
Adult Arrest,2021,7/1/21,5,3063b945285bf4646cf077331c70a373cac6840b,155fa4363f20fad6dd6ebefc9e3474e55f676459,53,NA,,WHITE,UNKNOWN,MALE,Damage to Property,Destruction Of Property Less Than $1000,206,2D,395300,138100,38.91,-77.054,206,2D,395300,138100,38.91,-77.054
Adult Arrest,2021,7/1/21,5,9060cce1b17a468d0e8276ee228c337aafae0b93,f9d92287a705ffc6efcd3ea4a1d94d58dd053170,23,NA,,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,608,6D,406500,136900,38.9,-76.925,608,6D,406500,136900,38.9,-76.925
Adult Arrest,2021,7/1/21,5,0da0c702a6e44dc393c6f17226f1d0c6e33800cb,27b79836a4c4a2752f507d2e53b077187d41af7b,26,403,4D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,406,4D,399000,143300,38.957,-77.011,406,4D,399000,143300,38.957,-77.011
Adult Arrest,2021,7/1/21,5,42984aa14982c3254c7760dbc2136073f3726961,bfee2b7b37b34e14ccf865f73a9449f6ce34fa07,40,NA,,BLACK,NOT HISPANIC,MALE,Homicide,Murder I,105,1D,398900,134300,38.877,-77.013,607,6D,401800,133600,38.87,-76.98
Adult Arrest,2021,7/1/21,7,576e5804c97a19621a83ea1cbec7feee2db64dc9,4cd69dd5bc319f8caa5d547b2de6472ec8e5de1d,29,209,2D,WHITE,NOT HISPANIC,FEMALE,Release Violations/Fugitive (Warr),Probation Violation (Warrant),102,1D,399400,137100,38.902,-77.007,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,7/1/21,7,d3166c5f54832d461f6988c2f5eb2ba46cd42c32,f77c2a8ecb9438924cd6676d365cb5c32699006b,27,604,6D,BLACK,NOT HISPANIC,MALE,Traffic Violations,"Loaning Registration, Misuse Of Temporary Tags",604,6D,405800,134100,38.875,-76.933,604,6D,405800,134100,38.875,-76.933
Adult Arrest,2021,7/1/21,9,92bf80f772ad1b49333d1d2965aaa3d6877f806f,332e1f726c99b8a68161e1a233236e92596b9d5b,26,308,3D,BLACK,NOT HISPANIC,FEMALE,Traffic Violations,"Loaning Registration, Misuse Of Temporary Tags",604,6D,405800,134100,38.875,-76.933,604,6D,406000,134500,38.878,-76.931
Adult Arrest,2021,7/1/21,9,541ae2555720115dc8386c066015bcc50be49de8,e09d167148ca94e846273bd2f0516edd5ae1051b,30,704,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Fug),Parole Violation (Warrant),507,5D,401500,136400,38.896,-76.983,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,7/1/21,9,83ea4badee3ec17550a5a1ad1abf0377edb8143c,bcbc7009717833e97ff71b70e51f99cc617a316d,41,705,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Threats To Do Bodily Harm -misd,705,7D,400500,130200,38.839,-76.994,705,7D,400500,130200,38.839,-76.994
Adult Arrest,2021,7/1/21,9,729097db8c12be8ba2796f1bd3c01cb26418f04c,c332b61c1440a8138fdf34ccb0adf844c19e568d,31,707,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Fug),Parole Violation (Warrant),705,7D,400000,130300,38.841,-77,705,7D,400100,130300,38.841,-76.999
Adult Arrest,2021,7/1/21,10,3f41903efb4ae7892325df4c3aa67c45f173a10b,fb66f11907bc787c0fc1fea865b88463cdd4c190,18,NA,,BLACK,NOT HISPANIC,FEMALE,Weapon Violations,Possession Of Unregistered Firearm/unlawful Possession Of A Firearm Or Destructive Device,507,5D,401900,136500,38.896,-76.979,507,5D,401900,136500,38.896,-76.979
Adult Arrest,2021,7/1/21,10,3f41903efb4ae7892325df4c3aa67c45f173a10b,559395c187583dc29ccc2337eda0c983595570e0,18,707,7D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Unlawful Poss Ammunition,507,5D,401900,136500,38.896,-76.979,507,5D,401900,136500,38.896,-76.979
Adult Arrest,2021,7/1/21,10,664b8231836564c59bb7dd206d96dd646c5a05d8,c8ac726ff05b338965aac7a7a6800bbab8329adc,29,205,2D,WHITE,UNKNOWN,MALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),205,2D,391400,141100,38.938,-77.099,205,2D,391400,141100,38.938,-77.099
Adult Arrest,2021,7/1/21,10,ff7b9c5af4427bd5398d0f26f3cc66fe9472e30f,333f3b3d58f8a7a4f01446c41cf689bc305fa8c3,21,603,6D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Possession Of Unregistered Firearm/unlawful Possession Of A Firearm Or Destructive Device,608,6D,406500,136300,38.895,-76.925,608,6D,406500,136300,38.895,-76.925
Adult Arrest,2021,7/1/21,10,d98c57850c478a3cb6b9e28e210424f6f041b361,e1ac605b1ca0d8e8f26bcb2bf0ecabbd5de6e304,20,507,5D,BLACK,NOT HISPANIC,FEMALE,Release Violations/Fugitive (Warr),Fugitive From Justice,608,6D,406500,136300,38.895,-76.925,608,6D,406500,136300,38.895,-76.925
Adult Arrest,2021,7/1/21,10,7c61867eaa7acd0e357a799dab0cda1280bc8c58,fbd584e338d2acca28e59a8f1af0904ff8805162,48,506,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,506,5D,401100,138200,38.911,-76.987,506,5D,401100,138200,38.911,-76.987
Adult Arrest,2021,7/1/21,10,5b25387956089bdc0ef3767ca8fbe93991149f20,deff8bc6fb5164e9b554d94f4512561048030c1d,35,602,6D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,401,4D,398500,145100,38.973,-77.018,401,4D,398500,145100,38.973,-77.018
Adult Arrest,2021,7/1/21,10,602c9e8157cf6d8e3cdc25bd717a6a7679ab1f6a,2b5936ad02773399fd8bb1b62f9f8c9373fc4386,18,304,3D,WHITE,HISPANIC,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,702,7D,402600,131700,38.853,-76.97,403,4D,397100,143500,38.96,-77.033
Adult Arrest,2021,7/1/21,11,74f03c06883a1b80ae6761706fb21dfa6a458ea1,fe69e258810c514507eeea3772f2243af5760cc9,29,605,6D,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,605,6D,402900,134300,38.877,-76.967,605,6D,402900,134300,38.877,-76.967
Adult Arrest,2021,7/1/21,11,efb245243a00ff05dcdec60711a76d2c551c06f4,750992dd0397e20a8ad101fae803893fa06a4eca,18,505,5D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,102,1D,398200,136300,38.894,-77.021,102,1D,398200,136300,38.894,-77.021
Adult Arrest,2021,7/1/21,12,2647b2244abc5c16bd724f768c384224b513ad23,96df73e1b861eb28152078c4229661e52020177d,59,701,7D,BLACK,UNKNOWN,MALE,Traffic Violations,No Permit,604,6D,405800,135400,38.887,-76.933,604,6D,405800,135400,38.887,-76.933
Adult Arrest,2021,7/1/21,13,99362a3827413b2e6e0a1acc217affdb20a08173,e683e25f32419365e52cfe2ff9bb762733790933,29,106,1D,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,106,1D,400100,134800,38.881,-76.999,106,1D,400100,134800,38.881,-76.999
Adult Arrest,2021,7/1/21,13,ca6c099a018fd367a47facac2e442c757adf2a94,9b8e3129f9cd4af8d2063fd9cb42cc4f26d79b16,44,308,3D,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),209,2D,397600,136500,38.897,-77.028,209,2D,397600,136500,38.897,-77.028
Adult Arrest,2021,7/1/21,14,9d94579bb984c4ed0010f4bc90e7ebfe33d4ad10,51b6ac87b025520c8039b870fc3814349aa0cfc8,28,NA,,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit,206,2D,394500,137500,38.906,-77.063,206,2D,394500,137500,38.906,-77.063
