Arrestee Type,Arrest Year,Arrest Date,Arrest Hour,CCN,Arrest Number#,Age,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location PSA,Arrest Location District,Arrest Block GEOX,Arrest Block GEOY,Arrest Latitude,Arrest Longitude,Offense Location PSA,Offense Location District,Offense Block GEOX,Offense Block GEOY,Offense Latitude,Offense Longitude
Adult Arrest,2022,1/5/22,12,a7076881c3515298e0009bb663fe0a628b2f2506,a291a6ce292f22ee9232e3cd6cab222dbfa60283,22,604,6D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Bench Warrant,608,6D,406100,136900,38.9,-76.93,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2022,1/5/22,12,f5e190831a838584e53879f03ad8f5499560e207,ffe5c14226b584c5db90bc279549a214619b4483,42,506,5D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss Of A Controlled Substance -misd,101,1D,398200,136900,38.9,-77.021,101,1D,398200,136900,38.9,-77.021
Adult Arrest,2022,1/5/22,14,47f1474f53b75801a91d10b97ae39691f1eab17a,26d4fe95e009ef9cde73f2956f4464e8a6a2c70a,26,703,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,703,7D,400300,132300,38.858,-76.997,703,7D,400300,132300,38.858,-76.997
Adult Arrest,2022,1/5/22,15,1ad27b2e6a43f411b41c226a6aa94a9babd87fed,4b27a771ee523fa9928983bdd485b9bb1ada4910,42,NA,NA,UNKNOWN,NOT HISPANIC,FEMALE,Arson,Arson,206,2D,394500,137700,38.907,-77.064,206,2D,394500,137700,38.907,-77.064
Adult Arrest,2022,1/5/22,17,6263e4ee759d885a767eaa652f0a150687271227,8877b5f43da73e8b5d3ccd486207b1369aceb3b0,28,702,7D,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property - Misd,702,7D,402700,132400,38.859,-76.968,702,7D,402700,132400,38.859,-76.968
Adult Arrest,2022,1/5/22,17,c234b3071a46dc96d6b92a4a1aca476049611c61,89aef85d488c0165a999e7c109f69648d264118a,30,708,7D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss Of A Controlled Substance -misd,605,6D,402600,134000,38.874,-76.97,605,6D,402600,134000,38.874,-76.97
Adult Arrest,2022,1/5/22,18,4f6e1fd6b5dfd5a3a2480e30c79029b85e3bdb0e,66f163d1265ca90e77126b0701a381808b3c6c87,47,503,5D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss W/i To Dist A Controlled Substance,504,5D,401900,140800,38.935,-76.978,504,5D,401900,140800,38.935,-76.978
Adult Arrest,2022,1/5/22,18,8412668f0b80928ff924d4dbd55e20f4356a5f05,e66c5eaa2307df749697daa708c972b55218fb8e,28,407,4D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,507,5D,401500,136400,38.896,-76.982,507,5D,401500,136400,38.896,-76.982
Adult Arrest,2022,1/5/22,18,fbd8cc5c4469d8dcd0a6cfef6499ed4df25cb5db,c70a486fb29b9d6f4df5b8ccf9fad8a32d6c8d4d,40,603,6D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss W/i To Dist A Controlled Substance,106,1D,401000,134700,38.88,-76.989,106,1D,401000,134700,38.88,-76.989
Adult Arrest,2022,1/5/22,19,5d7fb7eb3ca7b78cd2a396c09deeff6be6c76fa2,50b46d020abd2863d8a0e4676ad01b46f3489654,37,706,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,706,7D,400000,128700,38.826,-77,706,7D,400000,128700,38.826,-77
Adult Arrest,2022,1/5/22,19,774b95554209b9ba8129ed39b0f58656294f0556,17ab2c2464f9cd03c134428af09d5e51c5a71268,26,602,6D,BLACK,UNKNOWN,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,507,5D,402600,136700,38.898,-76.97,507,5D,402600,136700,38.898,-76.97
Adult Arrest,2022,1/5/22,19,645dffd6a96140e1124b6a115c9fea012b344bae,4331130efb6e5b221d2e3ba3e2c36af7ba48c469,45,103,1D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,103,1D,1213600,410100,40.971,-67.322,103,1D,398200,134600,38.879,-77.021
Adult Arrest,2022,1/5/22,20,b87f36e3421692c37cb96fbf627ba17958cf26f5,1ea942cff4d8e700e212166c0f9ebfc328e11006,45,302,3D,WHITE,HISPANIC,MALE,Simple Assault,Simple Assault,302,3D,396600,140600,38.933,-77.039,302,3D,396600,140600,38.933,-77.039
Adult Arrest,2022,1/5/22,20,658faa53b2a08f419618acd0a19887412f4ca9d9,f2bd850e93480ad3d89b8c9804347b60ba3dbd1d,38,404,4D,BLACK,NOT HISPANIC,FEMALE,Traffic Violations,Leaving After Colliding- Property Damage,205,2D,392700,138100,38.911,-77.084,207,2D,396100,137500,38.905,-77.045
Adult Arrest,2022,1/5/22,21,ddca80252a89d1f7a2773fbba4fe8128ba8d35a1,e3a9a8498cf81efb0b8fbf13a224037ade46a77f,20,602,6D,BLACK,UNKNOWN,MALE,Weapon Violations,Carry Pistol W/o Lic -outside Home/business,704,7D,402800,131200,38.848,-76.967,704,7D,402800,131200,38.848,-76.967
Adult Arrest,2022,1/5/22,22,6f2e6e76f5bed3c8313a8733112fa76a53743b65,4166160eecb73542e7dbae48962cce3ea60d799d,26,NA,NA,BLACK,UNKNOWN,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,708,7D,399200,128400,38.823,-77.009,708,7D,399100,128000,38.82,-77.01
Adult Arrest,2022,1/6/22,0,805284b222b5f05d0ab6afbfa70ab707b29f6500,8a933cfd7308aa89c3b6f927b4b8cbad9d76c4e5,21,302,3D,OTHER,HISPANIC,MALE,Simple Assault,Simple Assault,302,3D,396800,140900,38.936,-77.037,302,3D,396800,140900,38.936,-77.037
Adult Arrest,2022,1/6/22,1,548366394746ced94f79c6eec1107c9d32a96a05,ef446bad729081c43bd7d451961461b69dad73cc,45,NA,NA,BLACK,UNKNOWN,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,505,5D,401700,138800,38.917,-76.98,505,5D,401700,138800,38.917,-76.98
Adult Arrest,2022,1/6/22,5,61d45e902ad890879e9054cb19c1aba5db3dc54f,2c812bdbc4206467ccc5724fa5cffbdf22d90059,25,706,7D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Possession Of Unregistered Firearm/unlawful Possession Of A Firearm Or Destructive Device,708,7D,399200,128400,38.823,-77.009,708,7D,399200,128400,38.823,-77.009
Adult Arrest,2022,1/6/22,7,81f6074584d634624ee9e081dc063f706538d3a3,b9ae323d0b7b07f3f12e1beaa4c00570d5f0084f,46,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,305,3D,398100,139200,38.921,-77.022,305,3D,398100,139200,38.921,-77.022
Adult Arrest,2022,1/6/22,7,693245d6bfeb68e54a29d546ae9d815515435a39,5011dd19d3d146ae7516300791e4880ed4bf57dc,30,708,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,703,7D,400700,132800,38.863,-76.992,703,7D,400700,132800,38.863,-76.992
Adult Arrest,2022,1/6/22,8,23c23833261d1c06a1897ce1534f62c539a73d25,c7cdd7c1a67ec057f759048579e587384d07bdfc,43,502,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,502,5D,399400,138800,38.917,-77.007,502,5D,399400,138800,38.917,-77.007
Adult Arrest,2022,1/6/22,9,cd1c5603e4269c3d4e4280cfc78763cbf60300ea,87c699139d4119c607630dbde59987dde4b9d6e6,27,703,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,703,7D,401200,131800,38.854,-76.986,703,7D,401200,131800,38.854,-76.986
Adult Arrest,2022,1/6/22,10,7ce92a7fa94b560e7ce22e3e5cd0cc1f28991635,4787284ae39a8b890dce1ee844332c9fd3866e30,64,404,4D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,601,6D,405400,138300,38.913,-76.937,601,6D,405400,138300,38.913,-76.937
Adult Arrest,2022,1/6/22,10,a1366dc64e69537f69d2124df147b13874e55f24,94e57086172270b467f5e973829ab0c4a612314b,36,507,5D,BLACK,NOT HISPANIC,MALE,Other Crimes,,507,5D,401700,136500,38.896,-76.981,507,5D,401700,136500,38.896,-76.981
Adult Arrest,2022,1/6/22,11,0569658f0799ab9181b2fc6f9d81a2dba0cf4a9a,557bb53350df2043b4eb28a523bc1bb9bd310ead,32,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,406,4D,399600,143600,38.961,-77.005,406,4D,399800,144100,38.965,-77.002
Adult Arrest,2022,1/6/22,11,bfc8a7ccfb78fe7d50d3ed01610b305d36bf2794,d2d1ab0e98e98c5b27b747bd511ea772cf6046fb,19,NA,NA,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,702,7D,402600,131700,38.853,-76.97,604,6D,406200,135500,38.887,-76.928
Adult Arrest,2022,1/6/22,12,67954bcaa9b9ce0f808c009facd9ed8fd2e7eaec,dde6a5e3d9989ad371dcc1f03771a9f20c4c3e1a,28,NA,NA,BLACK,NOT HISPANIC,FEMALE,Traffic Violations,No Permit,NA,,1212900,416800,41.032,-67.322,101,1D,398000,136800,38.899,-77.023
Adult Arrest,2022,1/6/22,14,33ad666a1d006eb1389af8028b5bf57ced67f478,9aec305acba5c5200fdc6f2e9d4897e29ae27399,46,403,4D,ASIAN,UNKNOWN,MALE,Simple Assault,Simple Assault,209,2D,397700,137000,38.901,-77.026,209,2D,397700,137000,38.901,-77.026
Adult Arrest,2022,1/6/22,14,563f9d40d18a05318e7c26727f8fdece767eb086,9cdf32d47d9ec54c70f732f48be7aa2bbe8155bb,43,NA,NA,WHITE,NOT HISPANIC,MALE,Simple Assault,Simple Assault,204,2D,394800,139000,38.919,-77.06,204,2D,395100,139100,38.92,-77.057
Adult Arrest,2022,1/6/22,14,43fa5bfa9ee8700ee438df7bd9f7959ac649da3d,a8cbab9cdbe5359d56b339bbac13f8c662c1d97f,55,307,3D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,105,1D,399100,134200,38.876,-77.011,105,1D,399100,134200,38.876,-77.011
Adult Arrest,2022,1/6/22,15,12f006a215529be69c31bf66239a8db88bc9f4fe,d8a17e465cab303cd3db59e7202c2725af619ef1,35,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,403,4D,399200,142700,38.953,-77.01,403,4D,399200,142700,38.953,-77.01
Adult Arrest,2022,1/6/22,16,46580f8be8f6d369b18a387232e61c006aafb8c8,432117191590cf8cc31365e47f4e55ea9a6fb995,32,604,6D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,604,6D,407200,135500,38.888,-76.918,604,6D,407200,135500,38.888,-76.918
Adult Arrest,2022,1/6/22,16,810c6f7d9d36aad022874ca33072fbfa158b75fd,5201268dac62575805822a6de61e194cc46dbf18,62,602,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,602,6D,404800,136900,38.9,-76.945,602,6D,404800,136900,38.9,-76.945
Adult Arrest,2022,1/6/22,16,2e6441416549cdfcc16534769c9841bb7b281c16,539a1626476d949e7eac13f65b8a4b7f8d9df534,32,NA,NA,BLACK,UNKNOWN,MALE,Other Crimes,Unlawful Entry,106,1D,399700,134300,38.877,-77.004,106,1D,399700,134300,38.877,-77.004
Adult Arrest,2022,1/6/22,16,e199e5fc1ff36bddf5ac1e8a81f7e375e050ec14,08f548a7a5531cf749fff685e2339a488ed07763,24,704,7D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,704,7D,402300,131400,38.85,-76.973,704,7D,402300,131400,38.85,-76.973
Adult Arrest,2022,1/6/22,17,b418adf4d8cb7bacdb18a32828d8acc74fd04146,7ff7ce233019b649bca66371e5053b1ebe6f4c41,60,701,7D,BLACK,NOT HISPANIC,MALE,Burglary,Burglary Two,207,2D,395800,137100,38.902,-77.049,208,2D,396700,137900,38.909,-77.038
Adult Arrest,2022,1/6/22,17,d9ab46ba49db24e6164222a367c6f8dbb2a4656e,0e78326f16340566928528d57143fe92ded02a38,36,603,6D,BLACK,UNKNOWN,FEMALE,Release Violations/Fugitive (Warr),Bench Warrant,603,6D,404300,135500,38.887,-76.951,603,6D,404300,135500,38.887,-76.951
Adult Arrest,2022,1/6/22,18,7c2a6909dfe4d44909e432453be941407da62d01,82b1e89f87d317337bfa7249484304e2a2c089ef,32,NA,NA,BLACK,NOT HISPANIC,FEMALE,Property Crimes,Unauthorized Use Of A Vehicle - Prior Conviction,603,6D,404200,136000,38.892,-76.952,603,6D,404200,136000,38.892,-76.952
Adult Arrest,2022,1/6/22,19,00e77004674b85a187e68a63ffb81b0e178fcd32,e3b80b33cbefeb2249be5fd24b6f2ddfd3efe940,25,601,6D,BLACK,NOT HISPANIC,FEMALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),704,7D,401600,130800,38.845,-76.981,704,7D,401600,130800,38.845,-76.981
Adult Arrest,2022,1/6/22,23,f879801e4b7da7ef2b1f6751e3c861c41115c8f4,2b278b2c397aedff8434163477f7d2b2317bb7dc,64,NA,NA,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,606,6D,403500,132700,38.863,-76.96,606,6D,403500,132700,38.863,-76.96
